Date,TripID,Kolb2Wil,Wil2Cray,Cray2Rose,Rose2Swan,Swan2Col,Col2Alv
7/2/2014,384,,,,99,,
7/2/2014,386,,,,67,48,
7/2/2014,387,,,,,47,81
7/2/2014,397,,,,76,,
7/2/2014,400,,,,,25,
7/2/2014,406,102,111,347,,,
7/2/2014,409,,,,67,72,
7/2/2014,41,,125,48,,,96
7/2/2014,416,,,,98,,
7/2/2014,418,,152,,,,
7/2/2014,421,,142,,,,
7/2/2014,425,,141,62,153,48,
7/2/2014,433,,,,80,,
7/2/2014,439,,,,53,,
7/2/2014,442,444,137,47,,,
7/2/2014,447,,,,84,,
7/2/2014,449,,,,,38,43
7/2/2014,454,240,,,150,116,
7/2/2014,456,,,,,94,53
7/2/2014,460,,,,106,,
7/2/2014,463,92,,,,,
7/2/2014,466,,164,,,,
7/2/2014,47,,298,,,,
7/2/2014,478,,,44,110,,
7/2/2014,480,,,47,,,
7/2/2014,481,,,,45,,
7/2/2014,484,,191,,,,
7/2/2014,485,,,,115,,
7/2/2014,487,85,144,,,,
7/2/2014,493,93,138,,,,
7/2/2014,5,,,,87,,
7/2/2014,501,,,,,59,
7/2/2014,502,80,,,,,
7/2/2014,503,,120,45,75,52,
7/2/2014,509,,,51,87,63,
7/2/2014,51,,,54,106,75,
7/2/2014,511,,,,,75,104
7/2/2014,513,,150,46,88,,
7/2/2014,519,,,,145,,
7/2/2014,52,,124,,,,
7/2/2014,53,,168,47,65,47,92
7/2/2014,542,,,68,,,
7/2/2014,545,,130,53,176,,
7/2/2014,548,,,,87,,
7/2/2014,551,617,,,,,
7/2/2014,555,,,45,53,43,
7/2/2014,558,,173,254,102,44,131
7/2/2014,56,,145,39,75,,
7/2/2014,563,,,61,,,
7/2/2014,564,,,53,56,59,
7/2/2014,567,,123,,,,
7/2/2014,570,,,,91,,
7/2/2014,572,,,46,72,,
7/2/2014,574,,,50,,,
7/2/2014,576,,,,156,,
7/2/2014,578,,,,71,,
7/2/2014,579,,,,130,,
7/2/2014,589,,,,,67,103
7/2/2014,595,124,136,40,76,47,
7/2/2014,597,,,,64,60,
7/2/2014,598,,,,,71,396
7/2/2014,599,,,,94,48,100
7/2/2014,605,,134,45,,,
7/2/2014,608,,,47,79,53,
7/2/2014,611,,,,61,,
7/2/2014,612,,,,,45,
7/2/2014,618,,126,55,75,,
7/2/2014,625,98,,,,,
7/2/2014,630,,,,68,,
7/2/2014,631,88,,,,,
7/2/2014,634,,,,,70,
7/2/2014,635,,,,,59,
7/2/2014,637,,,,,,123
7/2/2014,638,,,,,190,
7/2/2014,639,,,,87,60,
7/2/2014,64,115,147,42,67,60,91
7/2/2014,643,,,,,98,
7/2/2014,644,,,,106,64,
7/2/2014,647,,,,111,47,
7/2/2014,658,75,,,,,
7/2/2014,659,,,,156,,
7/2/2014,662,,,37,94,52,65
7/2/2014,667,,,,118,,
7/2/2014,67,598,192,,,,
7/2/2014,670,,,,,,96
7/2/2014,672,,190,,,,
7/2/2014,673,95,,,,,
7/2/2014,674,,,,,,108
7/2/2014,682,,,79,76,,
7/2/2014,687,,,40,,,
7/2/2014,689,,,50,64,,
7/2/2014,692,,,61,91,56,
7/2/2014,7,,,50,78,49,
7/2/2014,700,,,,118,67,
7/2/2014,710,,,49,103,47,
7/2/2014,716,,,,,63,
7/2/2014,718,,,,141,,
7/2/2014,720,,,,,,127
7/2/2014,725,,,,,41,
7/2/2014,728,,,,79,,
7/2/2014,729,,159,,,,
7/2/2014,731,169,,,72,67,68
7/2/2014,735,,,,71,56,
7/2/2014,74,,126,,,,
7/2/2014,740,,,,60,,
7/2/2014,744,,,,80,66,
7/2/2014,745,78,136,,,,
7/2/2014,752,,,42,,,
7/2/2014,758,85,,,,,
7/2/2014,762,,,,83,,
7/2/2014,765,,,,103,,
7/2/2014,766,100,114,43,75,,
7/2/2014,767,,,,,,53
7/2/2014,769,,,,76,59,
7/2/2014,772,,,,69,62,
7/2/2014,774,,,,153,,
7/2/2014,776,,,44,76,,
7/2/2014,777,,,,,51,123
7/2/2014,778,,,,111,,
7/2/2014,78,,,,76,59,
7/2/2014,782,,,,60,,
7/2/2014,783,,,,,70,
7/2/2014,785,,,,,120,
7/2/2014,786,,116,315,103,,
7/2/2014,787,,,,87,,
7/2/2014,788,,141,51,90,,
7/2/2014,790,,,,87,,
7/2/2014,791,,147,,,,
7/2/2014,793,,,43,83,,
7/2/2014,794,,119,,,,
7/2/2014,795,,177,,,,
7/2/2014,798,,,,53,,
7/2/2014,81,,131,49,65,,
7/2/2014,814,,129,43,72,,
7/2/2014,817,,,,110,,
7/2/2014,818,,,,,62,
7/2/2014,819,93,,,,,
7/2/2014,824,,,,,,95
7/2/2014,826,113,,,,,
7/2/2014,828,,,,,55,
7/2/2014,831,,,,122,,
7/2/2014,832,,359,95,72,,
7/2/2014,834,130,,,,,
7/2/2014,836,,98,45,72,55,68
7/2/2014,837,306,,,,,
7/2/2014,839,,,,,,143
7/2/2014,841,,,51,,,
7/2/2014,847,,,,79,,
7/2/2014,849,,163,48,121,133,
7/2/2014,850,84,,,,,
7/2/2014,856,,,,,58,
7/2/2014,863,,,,118,,
7/2/2014,871,,,159,,,
7/2/2014,875,,,,94,64,
7/2/2014,876,,,,87,,
7/2/2014,879,,,124,111,89,
7/2/2014,88,104,,,,,
7/2/2014,881,92,143,,,,
7/2/2014,883,,,,369,,
7/2/2014,884,,,,,48,
7/2/2014,886,,,50,68,,
7/2/2014,89,,,287,115,,
7/2/2014,891,,124,52,64,,
7/2/2014,892,,,48,79,48,
7/2/2014,898,,,35,110,68,76
7/2/2014,910,168,,,,,
7/2/2014,913,97,138,43,84,,
7/2/2014,917,,,,,40,92
7/2/2014,919,,,,52,52,
7/2/2014,921,,110,,,,
7/2/2014,925,,,46,68,,
7/2/2014,928,,,50,,,
7/2/2014,930,,,,,63,68
7/2/2014,932,,,95,,,
7/2/2014,936,,143,,,,
7/2/2014,939,,148,,,,
7/2/2014,94,,,,,71,68
7/2/2014,940,,,50,60,,
7/2/2014,941,167,395,,,,
7/2/2014,942,116,,,,,
7/2/2014,944,123,,,,,
7/2/2014,945,,149,,,,
7/2/2014,947,,,,,44,
7/2/2014,950,,120,49,79,,
7/2/2014,958,182,141,,,,
7/2/2014,959,,135,,,,
7/2/2014,963,87,140,49,161,70,73
7/2/2014,965,,,62,48,,
7/2/2014,968,,,,,,95
7/2/2014,974,76,87,85,80,59,
7/2/2014,981,,,,,86,
7/2/2014,985,,170,,,,
7/2/2014,987,,96,50,59,60,88
7/2/2014,992,,,,83,,
7/2/2014,993,,100,,,,
7/2/2014,997,,132,52,64,56,
7/2/2014,998,,,46,91,63,
7/3/2014,1001,91,,,62,,
7/3/2014,1007,,,,,,46
7/3/2014,1010,,,57,,,
7/3/2014,1014,,,,,59,98
7/3/2014,1015,99,131,,,,
7/3/2014,1019,,519,351,115,,
7/3/2014,1021,,,,,70,
7/3/2014,1022,,,,100,,
7/3/2014,1025,,125,54,71,45,
7/3/2014,1029,95,,,77,,
7/3/2014,1030,,,,101,,
7/3/2014,1032,,,,70,,
7/3/2014,1033,,,57,96,,
7/3/2014,1034,87,,,63,,
7/3/2014,1038,,,,62,67,
7/3/2014,1041,91,,,,,
7/3/2014,1043,,,53,58,,
7/3/2014,1048,,,,69,,
7/3/2014,105,,145,50,100,,
7/3/2014,1050,,148,,,,
7/3/2014,1053,,,,,73,
7/3/2014,106,,,38,87,67,71
7/3/2014,1061,,,54,104,,
7/3/2014,1064,,,,124,,
7/3/2014,1065,,,58,,,
7/3/2014,1066,,,,,42,55
7/3/2014,1068,,,,122,,
7/3/2014,1076,,130,,,,
7/3/2014,1077,,,,,90,87
7/3/2014,1078,,,54,,,
7/3/2014,1082,,,,77,,
7/3/2014,1085,91,,,,,
7/3/2014,1088,,,,,,122
7/3/2014,1098,,,54,93,54,
7/3/2014,1100,,,,64,,
7/3/2014,1111,,,,,61,
7/3/2014,1113,,,,,,61
7/3/2014,1116,87,115,57,100,,
7/3/2014,1118,,,61,94,,
7/3/2014,1125,,,,,,252
7/3/2014,1127,,,,,84,76
7/3/2014,1128,,,,,49,65
7/3/2014,1129,,,,97,69,
7/3/2014,113,149,,,,,
7/3/2014,1132,,,53,80,,
7/3/2014,1135,,,,62,,
7/3/2014,1141,,146,80,,,
7/3/2014,1142,,,,111,61,76
7/3/2014,1146,,,,,60,78
7/3/2014,1149,88,125,53,74,,
7/3/2014,1152,,176,61,91,45,67
7/3/2014,1155,90,129,,,,
7/3/2014,1159,,338,50,,,
7/3/2014,116,102,125,393,82,,
7/3/2014,1163,,,,,63,64
7/3/2014,1165,,,70,77,,
7/3/2014,1166,,,,,,135
7/3/2014,1169,98,,,,,
7/3/2014,1170,,,,112,58,
7/3/2014,1172,,,327,162,178,
7/3/2014,1175,,,,59,,
7/3/2014,1177,117,,,,,
7/3/2014,1178,,,46,98,57,
7/3/2014,1179,179,,,154,,
7/3/2014,1182,186,157,158,182,173,395
7/3/2014,1183,,,,61,,
7/3/2014,1189,,,474,58,64,
7/3/2014,1190,,,556,74,70,
7/3/2014,1194,,,,,47,87
7/3/2014,1198,,,,,58,
7/3/2014,1199,90,,,,,
7/3/2014,1201,,,,99,59,
7/3/2014,1203,,,,,,114
7/3/2014,1205,,,84,,,
7/3/2014,1212,,,,,206,
7/3/2014,1221,,387,,,82,
7/3/2014,1223,,,54,74,69,114
7/3/2014,1224,,,,505,,
7/3/2014,1225,,,,,,99
7/3/2014,1229,,,58,81,,
7/3/2014,1234,,,254,114,,
7/3/2014,1235,,,,96,69,
7/3/2014,124,,,,61,51,
7/3/2014,1240,86,114,50,81,,
7/3/2014,1247,,137,,,,
7/3/2014,1248,,,,45,,
7/3/2014,1251,,,,111,51,
7/3/2014,1253,183,,,,,
7/3/2014,1254,,,,,,93
7/3/2014,1256,,124,,,,
7/3/2014,1259,,,,89,77,
7/3/2014,1264,,,,413,73,
7/3/2014,1266,145,,,,,
7/3/2014,1273,,142,,,,
7/3/2014,1275,,,57,,,
7/3/2014,1279,,,,75,,
7/3/2014,128,84,141,53,74,63,62
7/3/2014,1282,,,46,87,,
7/3/2014,1284,,156,58,165,,
7/3/2014,1285,,,53,73,,
7/3/2014,1291,,140,42,81,,
7/3/2014,1301,,,,,,69
7/3/2014,1306,,,61,81,,
7/3/2014,1308,95,111,,,,
7/3/2014,1310,,,458,,,
7/3/2014,1314,,,57,77,58,
7/3/2014,1315,,,,116,61,
7/3/2014,1316,,,,,55,
7/3/2014,1317,109,,,,,
7/3/2014,132,,83,54,68,59,67
7/3/2014,1320,,,,100,,
7/3/2014,1322,,,,97,,
7/3/2014,1323,,,,69,,
7/3/2014,1327,,,,76,,
7/3/2014,1328,,,,80,59,
7/3/2014,1330,,,,239,48,
7/3/2014,1332,,,62,,,
7/3/2014,1334,,,50,73,,
7/3/2014,1335,,,,,,98
7/3/2014,1337,,,,470,,
7/3/2014,1339,,,,,66,
7/3/2014,1343,,,115,93,,
7/3/2014,1345,,,,,59,
7/3/2014,1353,,,,,47,
7/3/2014,1355,,134,,,,
7/3/2014,1360,,,,58,64,
7/3/2014,1369,,285,,,,
7/3/2014,1374,,,54,81,,
7/3/2014,1376,,145,,,,
7/3/2014,138,,,,97,,
7/3/2014,1381,,,,60,69,
7/3/2014,1383,,,,113,,
7/3/2014,139,,152,,,,
7/3/2014,1394,,,,,,138
7/3/2014,1397,95,153,,,,
7/3/2014,1398,,142,53,76,,
7/3/2014,14,,,,112,,
7/3/2014,1403,95,,,,,
7/3/2014,1406,,,,92,,
7/3/2014,1410,,,100,,,
7/3/2014,1411,,,,61,66,
7/3/2014,1412,,133,,,59,
7/3/2014,1414,,122,58,65,57,80
7/3/2014,1415,,,,75,49,
7/3/2014,1417,,,,136,57,
7/3/2014,1420,,,,123,,
7/3/2014,1424,,,,128,,
7/3/2014,1434,,,,66,59,
7/3/2014,1435,99,,,,,
7/3/2014,1437,,,,99,,
7/3/2014,1438,,,,,,107
7/3/2014,1442,,,107,103,,
7/3/2014,1443,,,,,,84
7/3/2014,1454,,,54,,,
7/3/2014,1458,,,41,104,53,
7/3/2014,1459,,,,,,57
7/3/2014,146,,,,150,,
7/3/2014,1468,,,46,93,57,
7/3/2014,1474,,,49,58,95,
7/3/2014,1475,,149,,,,
7/3/2014,1478,,,,,54,
7/3/2014,148,121,109,58,,,
7/3/2014,1481,,,54,113,,
7/3/2014,1485,,,46,89,,
7/3/2014,149,,,50,94,37,83
7/3/2014,1498,,,,,78,
7/3/2014,1505,,,,70,,
7/3/2014,1509,,,,105,,
7/3/2014,1511,102,,,,,
7/3/2014,1520,82,,,,,
7/3/2014,1525,,,,,,52
7/3/2014,1528,,,,,66,55
7/3/2014,1530,,163,54,81,,
7/3/2014,1531,,,,,51,
7/3/2014,1533,,,,99,,
7/3/2014,1538,,,,,104,
7/3/2014,1542,,156,,,,
7/3/2014,1544,83,156,,,,
7/3/2014,1548,103,,,,,
7/3/2014,1549,248,,,,,
7/3/2014,1551,,,,131,,
7/3/2014,1556,102,,,89,,
7/3/2014,1558,,,,,68,
7/3/2014,1563,,,50,89,,
7/3/2014,1564,,,111,108,67,74
7/3/2014,1567,,,,,97,
7/3/2014,1572,,345,,,,
7/3/2014,1573,95,126,49,80,51,83
7/3/2014,1577,,,,,45,53
7/3/2014,1579,164,137,61,73,58,
7/3/2014,1582,330,,,,,
7/3/2014,1591,,184,,,,
7/3/2014,1595,99,120,,,,
7/3/2014,1602,,,,96,,
7/3/2014,1605,,114,54,86,,
7/3/2014,161,,134,41,76,71,75
7/3/2014,1610,,,58,,,
7/3/2014,1612,,,84,110,,
7/3/2014,1616,,,,73,,
7/3/2014,162,102,,,,,
7/3/2014,1620,125,,,,,
7/3/2014,1622,,91,49,77,58,
7/3/2014,1623,,,,73,,
7/3/2014,1628,98,,,,,
7/3/2014,163,,156,,,,
7/3/2014,1632,,,,50,,
7/3/2014,164,91,107,50,80,46,72
7/3/2014,1641,,,39,100,66,86
7/3/2014,1645,86,384,80,108,56,58
7/3/2014,1646,,,536,,,
7/3/2014,1649,,114,58,65,54,79
7/3/2014,1653,,,,,,469
7/3/2014,1659,,160,,,,
7/3/2014,1660,,,,,105,
7/3/2014,1661,,,,,,56
7/3/2014,1664,,137,49,74,,
7/3/2014,1668,,138,46,72,,
7/3/2014,1670,,,61,82,,
7/3/2014,1671,,161,,,,
7/3/2014,1672,,157,42,85,69,
7/3/2014,1673,,,54,95,50,
7/3/2014,1676,87,129,46,,,
7/3/2014,1677,,,,103,,
7/3/2014,1678,87,,,,,
7/3/2014,1689,168,172,50,76,51,
7/3/2014,1690,,,,151,66,125
7/3/2014,1692,,,65,58,51,74
7/3/2014,1694,,153,,,,
7/3/2014,1698,,,,85,51,
7/3/2014,17,,,57,70,62,78
7/3/2014,1701,,246,,,,
7/3/2014,1702,,276,,,,
7/3/2014,1704,,,53,77,45,
7/3/2014,1713,,,,,89,87
7/3/2014,1715,,395,61,51,66,47
7/3/2014,1716,,272,,,,
7/3/2014,1717,,230,81,,,
7/3/2014,1721,,,54,104,61,64
7/3/2014,1724,,133,50,85,,
7/3/2014,1727,,161,57,69,,
7/3/2014,1728,,153,53,72,63,75
7/3/2014,173,,,,,74,78
7/3/2014,1732,,,,,61,82
7/3/2014,1733,87,113,58,58,43,86
7/3/2014,1734,106,,,,,
7/3/2014,1737,,,46,81,43,90
7/3/2014,1742,,,,,97,75
7/3/2014,1744,,144,54,77,47,82
7/3/2014,1745,82,,,,,
7/3/2014,1746,,,,,70,
7/3/2014,1747,,,46,117,,
7/3/2014,1748,,,,,,87
7/3/2014,1751,,,,,69,84
7/3/2014,1758,,,53,93,,
7/3/2014,1759,,,,72,63,457
7/3/2014,176,,,,,70,
7/3/2014,1763,,,,,51,52
7/3/2014,1767,,141,57,,,
7/3/2014,177,,,54,80,49,78
7/3/2014,1770,164,136,50,66,59,74
7/3/2014,1773,,,,,81,
7/3/2014,1774,,,,,81,
7/3/2014,1780,,,72,76,70,
7/3/2014,1781,,,254,123,,
7/3/2014,1785,,,,,158,
7/3/2014,1788,,,,98,,
7/3/2014,1789,,,,,66,
7/3/2014,1791,,,,125,,
7/3/2014,1793,,,,100,74,75
7/3/2014,1796,87,165,,,,
7/3/2014,1799,,153,,,,
7/3/2014,18,,,,98,,
7/3/2014,1803,,87,54,69,72,99
7/3/2014,1806,110,115,,,,
7/3/2014,1807,125,148,50,69,,
7/3/2014,1812,,,,,,68
7/3/2014,1813,,195,61,,,
7/3/2014,1814,,,146,,,
7/3/2014,1816,,,,,58,75
7/3/2014,1822,87,101,50,85,47,
7/3/2014,1826,,,69,,,
7/3/2014,183,,,,,51,40
7/3/2014,1830,,,,555,,
7/3/2014,1831,,,,60,,
7/3/2014,1832,,,,154,,
7/3/2014,1838,,,277,,,
7/3/2014,184,,230,45,72,44,90
7/3/2014,1845,90,125,54,66,47,89
7/3/2014,1848,,,120,81,54,133
7/3/2014,1849,,,49,69,59,
7/3/2014,1857,,,,290,,
7/3/2014,1859,,,,,65,
7/3/2014,186,,,,,,60
7/3/2014,1860,,,54,381,,
7/3/2014,1868,,146,53,84,54,
7/3/2014,1872,90,,,,,
7/3/2014,1874,95,,,,,
7/3/2014,1876,111,119,,,,
7/3/2014,188,118,127,49,72,65,
7/3/2014,1887,,,,82,590,
7/3/2014,1897,,,,116,,
7/3/2014,1899,,,,73,,
7/3/2014,19,,168,,,,
7/3/2014,1901,,,80,111,,
7/3/2014,1902,,,,111,53,88
7/3/2014,1905,,,,,,86
7/3/2014,1908,91,127,49,80,53,
7/3/2014,1909,99,,,,,
7/3/2014,191,,,,88,65,76
7/3/2014,1910,,,,110,65,
7/3/2014,1911,91,121,146,93,70,117
7/3/2014,1912,,,,,,232
7/3/2014,1913,95,117,42,73,52,85
7/3/2014,1915,,,463,89,63,
7/3/2014,1917,,,,,50,
7/3/2014,1924,469,,,,,
7/3/2014,1931,,,,88,,
7/3/2014,1934,,,,67,,
7/3/2014,1939,,,,87,,
7/3/2014,194,90,,,,,
7/3/2014,1940,140,,,79,,
7/3/2014,1946,,,54,66,,
7/3/2014,1948,,,,131,,
7/3/2014,1954,,138,,,,
7/3/2014,1955,,,,,68,107
7/3/2014,196,,,,,,51
7/3/2014,1962,,133,50,76,51,83
7/3/2014,1965,,,60,,,
7/3/2014,1969,,,,,54,
7/3/2014,1971,,,,,54,
7/3/2014,1973,,114,,,,
7/3/2014,1980,,,,100,54,
7/3/2014,1982,,,,166,,
7/3/2014,1983,,,,,100,
7/3/2014,1984,101,,,,,
7/3/2014,199,106,,,,,
7/3/2014,1991,,,69,82,,
7/3/2014,1993,,,108,201,177,
7/3/2014,1994,,,50,76,,
7/3/2014,1995,,,,,,80
7/3/2014,20,,,,108,67,66
7/3/2014,200,,124,,,,
7/3/2014,2002,,129,,,,
7/3/2014,2007,,,181,346,,
7/3/2014,2008,,,,,74,
7/3/2014,2009,152,160,50,74,,
7/3/2014,201,,,,47,,
7/3/2014,2012,99,115,,,,
7/3/2014,2017,,,,,,72
7/3/2014,2021,,,,375,49,
7/3/2014,2023,,,,53,,
7/3/2014,2027,91,587,,,,
7/3/2014,2032,125,,,,,
7/3/2014,2037,,,,,59,
7/3/2014,2041,90,129,46,247,,
7/3/2014,2044,,,,57,,
7/3/2014,2048,,145,50,,,
7/3/2014,2057,,114,,,,
7/3/2014,2058,,,,,103,
7/3/2014,2059,,,50,84,,
7/3/2014,206,,,50,120,,
7/3/2014,2063,,,,186,173,210
7/3/2014,2068,,122,57,117,,
7/3/2014,2070,,,,,105,
7/3/2014,2073,117,152,,,,
7/3/2014,208,,,69,151,,
7/3/2014,2086,,,,,,91
7/3/2014,2087,,,61,91,,
7/3/2014,2089,,211,,,,
7/3/2014,2091,,,49,343,,
7/3/2014,2094,,,66,123,,
7/3/2014,2095,,,,,61,
7/3/2014,210,,,45,153,,
7/3/2014,2100,,,,81,,
7/3/2014,2109,,,,,39,
7/3/2014,211,,133,46,85,85,
7/3/2014,2113,,,386,,,
7/3/2014,2119,101,134,,,,
7/3/2014,2121,272,,,,,
7/3/2014,2123,160,118,,,55,86
7/3/2014,2125,82,121,38,74,59,74
7/3/2014,2126,,,49,85,54,68
7/3/2014,213,,94,,,,
7/3/2014,2130,,,,57,47,
7/3/2014,2132,,,87,,,
7/3/2014,2133,,,49,123,,
7/3/2014,2134,,,,,57,109
7/3/2014,2135,,,,,,93
7/3/2014,2137,83,122,53,75,58,
7/3/2014,214,,113,58,80,,
7/3/2014,2140,109,133,50,120,,
7/3/2014,2146,94,117,54,77,,
7/3/2014,2149,,,370,99,,
7/3/2014,2153,99,130,,,,
7/3/2014,2154,,,,107,74,
7/3/2014,2155,86,102,54,80,44,94
7/3/2014,2161,163,,,,,
7/3/2014,2166,94,284,,,,
7/3/2014,2169,,110,57,72,51,76
7/3/2014,2176,,,45,77,55,106
7/3/2014,2177,79,,,,,
7/3/2014,218,,,,94,72,64
7/3/2014,2180,98,,,,,
7/3/2014,2182,,,54,73,,
7/3/2014,2184,,,54,77,50,
7/3/2014,2185,,,,77,,
7/3/2014,2187,,,46,93,61,87
7/3/2014,2189,,,,86,61,
7/3/2014,2193,441,,,,,
7/3/2014,2194,117,,,,,
7/3/2014,2198,,,,93,,
7/3/2014,2201,,172,,,,
7/3/2014,2203,,,,,38,
7/3/2014,2209,,,,81,,
7/3/2014,2210,87,134,49,77,53,69
7/3/2014,2214,,,,103,,
7/3/2014,2215,,,,,,67
7/3/2014,2218,,,,,62,
7/3/2014,2219,,,,65,62,76
7/3/2014,2222,,,,65,,
7/3/2014,2224,,,,96,51,129
7/3/2014,2225,,,,111,50,126
7/3/2014,2226,109,,,,,
7/3/2014,2228,,,,,,72
7/3/2014,2230,,,46,93,65,
7/3/2014,2231,,121,57,73,52,90
7/3/2014,2233,83,118,,,,
7/3/2014,2236,,,54,75,45,106
7/3/2014,2238,131,,,,,
7/3/2014,224,,,,,435,103
7/3/2014,2243,103,,,,,
7/3/2014,2244,,195,54,246,,
7/3/2014,2246,,124,54,62,59,
7/3/2014,2249,91,,,,,
7/3/2014,2250,75,103,50,69,76,69
7/3/2014,2253,91,130,41,,,
7/3/2014,2255,,,,,57,88
7/3/2014,2257,,,,78,,
7/3/2014,2258,,136,46,78,,
7/3/2014,2260,,,46,74,51,90
7/3/2014,2266,,,,,,68
7/3/2014,2276,87,327,53,145,,
7/3/2014,2278,,,42,61,37,
7/3/2014,228,,,,,39,63
7/3/2014,2281,,173,,,,
7/3/2014,2283,,,50,107,63,
7/3/2014,2285,140,176,50,97,46,78
7/3/2014,2291,,,,129,,
7/3/2014,2295,,,,313,,
7/3/2014,2296,95,,,92,53,61
7/3/2014,2298,83,,,,,
7/3/2014,23,,,,,89,79
7/3/2014,2303,,,57,88,,
7/3/2014,2304,,,54,97,57,
7/3/2014,2306,,,73,390,,
7/3/2014,2309,,,,72,,
7/3/2014,231,,,50,82,61,118
7/3/2014,2310,,146,53,165,,
7/3/2014,2312,,,50,76,70,68
7/3/2014,2313,,,165,,,
7/3/2014,2316,,,53,84,,
7/3/2014,2320,106,126,54,,,
7/3/2014,2324,87,145,53,58,62,102
7/3/2014,2329,,,54,58,,
7/3/2014,2338,,,50,102,,
7/3/2014,2339,,,57,84,59,56
7/3/2014,2341,,,53,104,,
7/3/2014,2343,,,,,63,
7/3/2014,2347,,,,,58,59
7/3/2014,2350,,125,62,,,
7/3/2014,2351,,,,,76,75
7/3/2014,2357,,,53,76,,
7/3/2014,2358,,188,,,,
7/3/2014,236,326,,,,,
7/3/2014,2360,,,,,77,52
7/3/2014,2362,95,117,,,,
7/3/2014,2366,,,,202,92,
7/3/2014,2369,,157,,,,
7/3/2014,2373,226,238,73,187,246,
7/3/2014,2374,,,,,46,80
7/3/2014,2378,,,,65,,
7/3/2014,2386,,,,72,,
7/3/2014,2389,,,,100,65,
7/3/2014,2391,,152,,,,
7/3/2014,2393,,,,,63,
7/3/2014,2394,,,,,115,
7/3/2014,2397,,,,69,,
7/3/2014,2398,,,478,51,,
7/3/2014,2405,,,,,56,
7/3/2014,2406,,,,77,,
7/3/2014,241,,,34,,,
7/3/2014,2410,,,46,,,94
7/3/2014,2413,,,,65,,
7/3/2014,2414,,,,,47,
7/3/2014,2415,,,,66,,
7/3/2014,2418,,,,,65,
7/3/2014,2425,,,,123,,
7/3/2014,2426,,,,82,49,
7/3/2014,2429,,,,,74,
7/3/2014,2432,,,,481,,
7/3/2014,2437,90,,,,,
7/3/2014,2438,,,54,81,,
7/3/2014,2441,,,,80,52,
7/3/2014,2444,,,,,122,
7/3/2014,2447,,,,96,,
7/3/2014,2449,,,,73,,
7/3/2014,245,,142,49,88,,
7/3/2014,2459,,,397,97,,
7/3/2014,2463,,90,62,,,
7/3/2014,247,79,,,,,
7/3/2014,2472,,,,86,57,
7/3/2014,2482,,,61,,,
7/3/2014,2484,,,,80,,
7/3/2014,249,79,,,,,
7/3/2014,2494,,,,64,,
7/3/2014,2496,,,,,42,79
7/3/2014,25,,,49,93,,
7/3/2014,2502,,,,102,,
7/3/2014,2507,,,,112,,
7/3/2014,2509,,,,,108,
7/3/2014,251,72,,,,,
7/3/2014,2511,,,,,,61
7/3/2014,2514,,,,,68,
7/3/2014,2515,,,,65,60,267
7/3/2014,2518,,,,157,,
7/3/2014,2523,,,,,55,
7/3/2014,2525,,,,109,61,
7/3/2014,253,94,,,,,
7/3/2014,2531,,,,,,86
7/3/2014,2533,,114,49,,,106
7/3/2014,2536,,,,,,137
7/3/2014,2537,,,57,69,,
7/3/2014,254,101,,,,,
7/3/2014,2543,,,58,,,
7/3/2014,2545,,164,46,73,55,
7/3/2014,2546,,128,54,85,,
7/3/2014,2555,,121,77,77,,
7/3/2014,2558,,,,60,,
7/3/2014,2560,,,,72,61,
7/3/2014,2561,,,,,65,
7/3/2014,2563,125,125,53,78,,
7/3/2014,2565,,,,81,,
7/3/2014,2570,,,,,51,
7/3/2014,2571,,,,77,,
7/3/2014,2579,,,,,52,
7/3/2014,2583,102,,,,,
7/3/2014,2584,,129,,,,
7/3/2014,2585,,,,,356,
7/3/2014,2588,,,,,61,286
7/3/2014,2589,,,,97,,
7/3/2014,259,,145,53,73,47,87
7/3/2014,2591,,,53,94,,
7/3/2014,2592,,,,78,,
7/3/2014,2598,,,,118,,
7/3/2014,2600,,,54,86,,
7/3/2014,2603,,,,215,,
7/3/2014,2605,,,,,73,
7/3/2014,2606,,,,80,,
7/3/2014,2608,84,126,57,90,,
7/3/2014,2613,,,,82,,
7/3/2014,2619,,,,122,,
7/3/2014,2620,,144,,,,
7/3/2014,2625,,,,,80,
7/3/2014,2627,,,,87,,
7/3/2014,2628,,,,,,122
7/3/2014,2629,,,46,85,55,
7/3/2014,2636,94,122,54,76,,
7/3/2014,264,,142,45,80,69,69
7/3/2014,2640,,,,213,50,
7/3/2014,2641,,,,,82,47
7/3/2014,2642,,,,164,,
7/3/2014,2647,,,,140,,
7/3/2014,2648,,128,,,59,
7/3/2014,2650,446,,,,,
7/3/2014,2653,,144,50,82,,
7/3/2014,2654,,149,53,78,65,71
7/3/2014,2663,,,,51,,
7/3/2014,2665,,,,161,,
7/3/2014,2667,,,53,,,
7/3/2014,2669,172,147,,,,
7/3/2014,2672,,134,,,61,
7/3/2014,2676,,96,49,84,115,
7/3/2014,2678,95,120,54,66,,
7/3/2014,268,86,,,,,
7/3/2014,2681,130,,,,,
7/3/2014,2682,,180,,,,
7/3/2014,269,70,,,,,
7/3/2014,2696,,631,,,,
7/3/2014,27,87,129,38,193,70,117
7/3/2014,270,105,,,,,
7/3/2014,2701,,102,66,158,58,
7/3/2014,2702,,111,,,,
7/3/2014,2703,,,46,80,,
7/3/2014,2708,98,,,,,
