Date,TripID,Camp2Mnt,Mnt2Park,Park2Euclid
5/23/2015,3263,68,17,156
5/23/2015,3265,,33,152
5/23/2015,3273,,,156
5/23/2015,3278,48,25,167
5/23/2015,3285,110,,
5/23/2015,3296,,,118
5/23/2015,3301,,24,152
5/23/2015,3317,44,,163
5/23/2015,3336,71,48,152
5/23/2015,334,36,25,
5/23/2015,3341,129,,
5/23/2015,3349,,48,
5/23/2015,335,,17,
5/23/2015,3350,,,195
5/23/2015,3351,,,125
5/23/2015,336,40,21,148
5/23/2015,3376,72,,
5/23/2015,3378,,32,
5/23/2015,3392,79,,
5/23/2015,3414,,20,179
5/23/2015,3426,95,32,17
5/23/2015,3429,,,209
5/23/2015,3435,48,56,156
5/23/2015,3439,,68,155
5/23/2015,3462,44,25,151
5/23/2015,3476,,21,148
5/23/2015,3478,,,114
5/23/2015,3482,55,17,152
5/23/2015,3485,,,160
5/23/2015,3486,37,67,148
5/23/2015,3488,,33,
5/23/2015,3498,52,17,163
5/23/2015,3513,57,20,
5/23/2015,3529,95,,
5/23/2015,3536,465,32,156
5/23/2015,3537,,,56
5/23/2015,3538,,17,155
5/23/2015,3547,56,36,156
5/23/2015,3574,,71,
5/23/2015,3579,,44,
5/23/2015,3599,,,156
5/23/2015,3624,,,160
5/23/2015,3655,98,40,148
5/23/2015,3657,,113,
5/23/2015,3661,52,20,156
5/23/2015,3664,,24,156
5/23/2015,3682,60,17,151
5/23/2015,3684,48,,
5/23/2015,3696,64,40,248
5/23/2015,3699,,44,190
5/23/2015,3705,,25,160
5/23/2015,3712,137,71,
5/23/2015,3725,90,40,
5/23/2015,3737,,,121
5/23/2015,3749,,,83
5/23/2015,3750,,,132
5/23/2015,3751,,,121
5/23/2015,3752,,,322
5/23/2015,3772,68,,
5/23/2015,3781,59,,
5/23/2015,3813,55,60,
5/23/2015,3821,,55,160
5/23/2015,3843,,40,164
5/23/2015,3847,,,155
5/23/2015,3856,,,194
5/23/2015,3859,64,36,213
5/23/2015,3867,,,218
5/23/2015,3874,,21,
5/23/2015,3877,41,,152
5/23/2015,3881,95,36,171
5/23/2015,3901,,,175
5/23/2015,391,,40,
5/23/2015,3923,,79,
5/23/2015,3925,,55,156
5/23/2015,3944,,36,
5/23/2015,3953,,,171
5/23/2015,3959,67,,
5/23/2015,3984,,,93
5/23/2015,3987,,36,
5/23/2015,3989,,17,148
5/23/2015,3996,,,151
5/23/2015,4000,121,56,237
5/23/2015,4001,,,21
5/23/2015,4013,,17,
5/23/2015,402,,,117
5/23/2015,4023,,75,
5/23/2015,4027,52,,
5/23/2015,4028,523,,
5/23/2015,403,,,152
5/23/2015,4030,,21,
5/23/2015,4032,,59,206
5/23/2015,404,52,44,152
5/23/2015,4043,,36,164
5/23/2015,4052,,67,
5/23/2015,4053,,25,151
5/23/2015,4065,68,,
5/23/2015,4071,64,,
5/23/2015,4078,,75,
5/23/2015,4098,129,25,
5/23/2015,4104,,21,163
5/23/2015,4106,,71,209
5/23/2015,4111,,20,191
5/23/2015,4112,,,114
5/23/2015,4129,,,70
5/23/2015,4133,129,67,
5/23/2015,4139,,28,
5/23/2015,414,60,28,
5/23/2015,4147,79,40,148
5/23/2015,4169,91,28,
5/23/2015,4178,349,25,148
5/23/2015,4194,,24,214
5/23/2015,4204,44,,152
5/23/2015,4206,75,21,156
5/23/2015,4207,,25,152
5/23/2015,4217,,56,151
5/23/2015,4218,72,79,209
5/23/2015,422,,221,
5/23/2015,4230,67,17,152
5/23/2015,4233,110,51,214
5/23/2015,4241,56,17,147
5/23/2015,4253,,21,159
5/23/2015,4271,87,44,147
5/23/2015,4276,71,,
5/23/2015,4278,,59,148
5/23/2015,4283,56,21,202
5/23/2015,4288,56,48,167
5/23/2015,4291,,29,206
5/23/2015,4298,,32,156
5/23/2015,4315,71,90,152
5/23/2015,4327,67,83,144
5/23/2015,4329,72,71,163
5/23/2015,4331,130,,
5/23/2015,4334,,40,151
5/23/2015,4343,,,191
5/23/2015,4370,68,67,151
5/23/2015,4378,60,,
5/23/2015,439,,28,
5/23/2015,4405,,52,175
5/23/2015,4406,83,72,
5/23/2015,4433,,55,148
5/23/2015,4447,44,55,156
5/23/2015,4471,87,25,183
5/23/2015,4490,79,55,175
5/23/2015,4499,,,163
5/23/2015,4500,,,36
5/23/2015,4501,,,191
5/23/2015,452,,32,
5/23/2015,4520,,25,155
5/23/2015,4522,56,,
5/23/2015,453,,,152
5/23/2015,4532,,28,
5/23/2015,4539,,21,218
5/23/2015,4554,,,202
5/23/2015,4558,56,,
5/23/2015,4564,,,152
5/23/2015,4576,,17,226
5/23/2015,4577,,36,236
5/23/2015,4578,,275,186
5/23/2015,458,,20,168
5/23/2015,4582,,59,160
5/23/2015,4587,79,113,
5/23/2015,4596,44,,
5/23/2015,46,44,25,229
5/23/2015,4602,91,79,159
5/23/2015,4608,,82,152
5/23/2015,462,,,202
5/23/2015,4630,44,,148
5/23/2015,4643,,,159
5/23/2015,4662,48,,175
5/23/2015,4689,49,20,160
5/23/2015,4694,87,17,155
5/23/2015,4697,68,21,186
5/23/2015,4703,52,,
5/23/2015,4751,79,75,151
5/23/2015,4754,,25,152
5/23/2015,476,52,21,156
5/23/2015,4774,56,,
5/23/2015,478,,17,
5/23/2015,48,,28,175
5/23/2015,4810,83,17,156
5/23/2015,483,,,221
5/23/2015,485,,256,183
5/23/2015,4850,95,,
5/23/2015,4854,,68,155
5/23/2015,486,91,36,160
5/23/2015,4877,,82,152
5/23/2015,4878,,74,156
5/23/2015,4883,,71,156
5/23/2015,489,79,59,156
5/23/2015,4925,87,56,144
5/23/2015,4976,,64,155
5/23/2015,4979,,17,209
5/23/2015,4982,,64,163
5/23/2015,4994,76,28,202
5/23/2015,5001,,21,159
5/23/2015,5012,,36,152
5/23/2015,5046,45,47,156
5/23/2015,5053,,33,217
5/23/2015,5059,,,226
5/23/2015,5060,,,102
5/23/2015,5067,360,,
5/23/2015,5069,125,29,152
5/23/2015,5073,,36,
5/23/2015,5097,,,202
5/23/2015,5107,52,67,148
5/23/2015,5109,56,25,147
5/23/2015,511,,71,151
5/23/2015,5110,48,20,160
5/23/2015,5112,68,90,160
5/23/2015,5125,,67,
5/23/2015,5132,,60,147
5/23/2015,5134,,,152
5/23/2015,5137,,33,198
5/23/2015,5139,40,29,148
5/23/2015,5141,,39,
5/23/2015,5146,,32,
5/23/2015,5152,,36,152
5/23/2015,5163,,56,152
5/23/2015,5168,,28,
5/23/2015,5170,,,152
5/23/2015,5180,,29,
5/23/2015,5191,,71,
5/23/2015,5202,,125,340
5/23/2015,5204,64,,
5/23/2015,5207,179,44,167
5/23/2015,5210,,,171
5/23/2015,5221,91,32,171
5/23/2015,524,,,348
5/23/2015,5244,,29,
5/23/2015,5253,,52,190
5/23/2015,5257,37,28,
5/23/2015,5285,56,28,
5/23/2015,5287,,25,144
5/23/2015,5295,56,40,151
5/23/2015,5296,141,36,152
5/23/2015,5304,44,,
5/23/2015,531,79,21,
5/23/2015,5316,,,156
5/23/2015,5321,67,40,
5/23/2015,533,,98,152
5/23/2015,5333,,,152
5/23/2015,5339,229,21,167
5/23/2015,5341,,,121
5/23/2015,5342,,56,159
5/23/2015,5346,,,152
5/23/2015,5348,,,218
5/23/2015,5361,,36,
5/23/2015,537,,86,163
5/23/2015,5382,,29,
5/23/2015,54,,63,152
5/23/2015,5403,496,28,195
5/23/2015,5410,,75,
5/23/2015,5411,,,78
5/23/2015,5426,,175,
5/23/2015,5433,,83,
5/23/2015,5436,,48,
5/23/2015,544,,71,155
5/23/2015,5442,71,,
5/23/2015,5443,,,175
5/23/2015,5451,,,109
5/23/2015,5466,67,21,187
5/23/2015,5468,,,151
5/23/2015,5473,,51,
5/23/2015,5477,,,206
5/23/2015,5480,,25,160
5/23/2015,552,,353,
5/23/2015,554,573,,
5/23/2015,5542,,75,156
5/23/2015,555,,17,152
5/23/2015,5555,,56,
5/23/2015,5564,,213,
5/23/2015,558,68,28,
5/23/2015,5612,,,217
5/23/2015,5636,,67,156
5/23/2015,5651,,,148
5/23/2015,5653,,,167
5/23/2015,5667,,71,
5/23/2015,5668,45,17,178
5/23/2015,5672,,59,
5/23/2015,568,,,156
5/23/2015,5701,91,,
5/23/2015,5712,,20,148
5/23/2015,573,,,152
5/23/2015,574,,74,
5/23/2015,5745,71,,
5/23/2015,5756,75,36,156
5/23/2015,5788,80,67,163
5/23/2015,580,449,37,
5/23/2015,5833,,,160
5/23/2015,5845,,36,156
5/23/2015,5850,,63,206
5/23/2015,5857,,33,
5/23/2015,5873,76,43,
5/23/2015,5889,71,17,152
5/23/2015,5897,,,105
5/23/2015,5904,45,17,148
5/23/2015,5907,48,21,
5/23/2015,5908,,40,164
5/23/2015,5927,,,17
5/23/2015,5936,,21,171
5/23/2015,5943,,44,
5/23/2015,5955,,,179
5/23/2015,5958,,40,
5/23/2015,5971,48,44,
5/23/2015,5994,,32,
5/23/2015,6009,64,,
5/23/2015,6032,,21,
5/23/2015,6044,98,,148
5/23/2015,6045,,21,25
5/23/2015,6100,41,44,
5/23/2015,6108,,,148
5/23/2015,6116,,47,160
5/23/2015,6117,,,210
5/23/2015,6153,,33,155
5/23/2015,6158,79,,
5/23/2015,6198,,75,155
5/23/2015,6209,,32,214
5/23/2015,6222,353,36,160
5/23/2015,6244,87,48,213
5/23/2015,6251,32,67,
5/23/2015,6256,,,67
5/23/2015,6261,87,17,194
5/23/2015,6265,48,29,
5/23/2015,6266,33,17,148
5/23/2015,6269,,48,156
5/23/2015,627,,21,
5/23/2015,6287,48,17,152
5/23/2015,6293,49,20,152
5/23/2015,6304,,21,
5/23/2015,6321,98,79,156
5/23/2015,6323,68,,
5/23/2015,6332,,,218
5/23/2015,6333,,,71
5/23/2015,6359,,55,163
5/23/2015,6367,48,,
5/23/2015,6387,,,213
5/23/2015,6390,52,21,
5/23/2015,6404,,32,160
5/23/2015,665,,25,156
5/23/2015,666,,25,152
5/23/2015,672,,48,
5/23/2015,676,56,24,
5/23/2015,695,,52,156
5/23/2015,715,,,217
5/23/2015,727,,25,155
5/23/2015,730,,55,156
5/23/2015,741,,117,
5/23/2015,747,,,152
5/23/2015,751,,90,167
5/23/2015,753,,105,
5/23/2015,78,,,155
5/23/2015,79,,40,
5/23/2015,819,64,28,
5/23/2015,825,,56,159
5/23/2015,84,37,,190
5/23/2015,849,,25,194
5/23/2015,856,,64,
5/23/2015,858,,44,152
5/23/2015,86,59,68,151
5/23/2015,864,,,148
5/23/2015,875,67,,
5/23/2015,878,,56,144
5/23/2015,881,,67,148
5/23/2015,883,83,25,213
5/23/2015,894,,17,152
5/23/2015,90,,,110
5/23/2015,905,,,156
5/23/2015,906,,17,148
5/23/2015,956,,,121
5/23/2015,962,,67,159
5/23/2015,972,,,156
5/23/2015,978,,,159
5/23/2015,984,64,28,229
5/23/2015,992,,40,
5/23/2015,994,,,222
5/24/2015,1008,,,210
5/24/2015,1019,54,63,149
5/24/2015,1028,,56,
5/24/2015,1029,68,40,
5/24/2015,103,37,17,153
5/24/2015,1030,,,153
5/24/2015,1036,80,45,160
5/24/2015,1042,,21,152
5/24/2015,105,34,33,206
5/24/2015,1051,46,17,164
5/24/2015,1056,,52,
5/24/2015,1058,,64,153
5/24/2015,1060,53,24,184
5/24/2015,1063,,44,188
5/24/2015,1065,45,,
5/24/2015,1068,,78,
5/24/2015,1072,,,219
5/24/2015,1074,,17,149
5/24/2015,1095,,29,160
5/24/2015,11,38,21,148
5/24/2015,1113,,,153
5/24/2015,1120,,,44
5/24/2015,1122,,17,149
5/24/2015,1130,53,,153
5/24/2015,1160,,83,
5/24/2015,1167,,25,160
5/24/2015,1174,,40,156
5/24/2015,1201,,52,
5/24/2015,1217,,17,
5/24/2015,1228,53,,
5/24/2015,123,65,56,203
5/24/2015,1230,,71,153
5/24/2015,1237,72,,
5/24/2015,1248,,79,157
5/24/2015,1252,,,160
5/24/2015,1268,,56,152
5/24/2015,1273,72,52,157
5/24/2015,1274,,25,
5/24/2015,1275,64,25,
5/24/2015,1276,,60,148
5/24/2015,1284,,55,164
5/24/2015,1287,,17,
5/24/2015,1296,45,17,361
5/24/2015,1298,,,168
5/24/2015,1299,,21,
5/24/2015,1300,,,169
5/24/2015,1306,56,32,153
5/24/2015,1307,84,44,
5/24/2015,1311,54,,
5/24/2015,1317,,44,157
5/24/2015,1332,,52,149
5/24/2015,1362,,24,192
5/24/2015,1363,,17,
5/24/2015,1364,,,18
5/24/2015,1369,53,,
5/24/2015,1375,,,153
5/24/2015,139,61,,
5/24/2015,1419,80,20,161
5/24/2015,1438,,21,148
5/24/2015,144,53,21,
5/24/2015,1459,84,17,
5/24/2015,1463,42,25,149
5/24/2015,1471,50,32,165
5/24/2015,1477,49,21,160
5/24/2015,1480,57,52,153
5/24/2015,1486,69,98,
5/24/2015,149,80,17,153
5/24/2015,1496,,37,152
5/24/2015,1503,,,222
5/24/2015,1519,45,,196
5/24/2015,1546,60,48,157
5/24/2015,1561,45,,149
5/24/2015,1593,,17,
5/24/2015,1597,,,157
5/24/2015,1607,45,,
5/24/2015,1630,,299,160
5/24/2015,1631,,,103
5/24/2015,1632,,,102
5/24/2015,1633,,,169
5/24/2015,1638,68,25,
5/24/2015,164,42,36,161
5/24/2015,1667,87,36,157
5/24/2015,1669,586,21,149
5/24/2015,1670,53,,
5/24/2015,1688,,44,
5/24/2015,1693,,,149
5/24/2015,1725,92,59,156
5/24/2015,1736,,,168
5/24/2015,1737,,,103
5/24/2015,1738,,21,153
5/24/2015,1773,,,156
5/24/2015,1783,,25,
5/24/2015,1789,53,21,157
5/24/2015,179,,,187
5/24/2015,1798,,,67
5/24/2015,1807,,20,334
5/24/2015,1812,57,,160
5/24/2015,1817,,21,153
5/24/2015,182,53,63,153
5/24/2015,1820,,17,152
5/24/2015,1822,,94,
5/24/2015,1828,,,183
5/24/2015,1837,84,,187
5/24/2015,1838,,21,164
5/24/2015,1849,,,106
5/24/2015,1850,,,153
5/24/2015,1875,,,156
5/24/2015,1882,,52,
5/24/2015,1889,,40,176
5/24/2015,1892,92,40,168
5/24/2015,1897,,,91
5/24/2015,1898,,82,157
5/24/2015,1902,,,172
5/24/2015,1911,,37,52
5/24/2015,1917,,17,199
5/24/2015,1928,46,21,203
5/24/2015,1943,99,,
5/24/2015,1952,,,206
5/24/2015,1953,,,157
5/24/2015,1955,,48,161
5/24/2015,1963,130,25,156
5/24/2015,1970,,,149
5/24/2015,1974,308,51,149
5/24/2015,1976,110,37,148
5/24/2015,1977,,29,172
5/24/2015,1979,,,164
5/24/2015,1988,,29,160
5/24/2015,2001,61,51,157
5/24/2015,2006,,67,211
5/24/2015,2009,,,148
5/24/2015,2025,,60,
5/24/2015,2029,,,18
5/24/2015,2030,56,,153
5/24/2015,2049,,21,
5/24/2015,2058,72,21,211
5/24/2015,2060,,,156
5/24/2015,2072,,33,173
5/24/2015,2082,,56,157
5/24/2015,2091,,17,161
5/24/2015,2104,80,,
5/24/2015,2131,96,29,152
5/24/2015,2137,443,,207
5/24/2015,214,76,25,168
5/24/2015,2189,,24,154
5/24/2015,2192,,,152
5/24/2015,2203,,41,206
5/24/2015,2210,,28,223
5/24/2015,2214,,21,
5/24/2015,2220,,33,
5/24/2015,2224,,52,157
5/24/2015,2240,,94,
5/24/2015,226,,33,203
5/24/2015,2262,,44,153
5/24/2015,2274,423,17,153
5/24/2015,2290,,,161
5/24/2015,2308,,,157
5/24/2015,2309,,,203
5/24/2015,2350,69,44,156
5/24/2015,2359,57,20,145
5/24/2015,2362,,60,153
5/24/2015,2366,76,,
5/24/2015,2367,53,,
5/24/2015,2384,57,41,153
5/24/2015,2416,53,48,161
5/24/2015,2417,,83,148
5/24/2015,2424,64,25,176
5/24/2015,2437,,338,180
5/24/2015,2442,,25,
5/24/2015,2452,,,110
5/24/2015,2457,49,,172
5/24/2015,2479,64,29,
5/24/2015,2500,61,,153
5/24/2015,2511,92,47,161
5/24/2015,2544,,,176
5/24/2015,2555,,44,
5/24/2015,2568,87,25,156
5/24/2015,2589,,,150
5/24/2015,2610,64,,157
5/24/2015,2613,127,,
5/24/2015,2615,,55,145
5/24/2015,262,,21,153
5/24/2015,2621,,,110
5/24/2015,2637,,,153
5/24/2015,264,,21,180
5/24/2015,2643,57,17,211
5/24/2015,2650,,40,157
5/24/2015,2653,265,17,160
5/24/2015,2657,,56,481
5/24/2015,2669,53,68,149
5/24/2015,2673,53,,152
5/24/2015,2680,57,67,157
5/24/2015,2686,,21,152
5/24/2015,2704,68,,
5/24/2015,2716,,,153
5/24/2015,2719,,,153
5/24/2015,2722,,48,156
5/24/2015,273,72,,
5/24/2015,2747,,72,153
5/24/2015,2774,,32,153
5/24/2015,2782,,206,152
5/24/2015,2786,,,71
5/24/2015,2787,,,219
5/24/2015,2788,,,307
5/24/2015,2805,,,76
5/24/2015,2809,,60,
5/24/2015,2815,64,25,
5/24/2015,2818,,,164
5/24/2015,2829,76,,157
5/24/2015,2832,,37,152
5/24/2015,2859,76,25,152
5/24/2015,2865,57,,157
5/24/2015,2866,46,32,153
5/24/2015,2868,92,17,187
5/24/2015,2871,41,,
5/24/2015,2875,,47,180
5/24/2015,2877,,52,153
5/24/2015,2889,68,17,
5/24/2015,2894,45,44,149
5/24/2015,2898,49,60,164
5/24/2015,2899,,,164
5/24/2015,290,,56,
5/24/2015,2915,,25,156
5/24/2015,294,,,172
5/24/2015,2941,,48,152
5/24/2015,2958,72,21,165
5/24/2015,3003,,,176
5/24/2015,3006,,56,
5/24/2015,3007,,51,157
5/24/2015,302,,,153
5/24/2015,3024,,21,222
5/24/2015,304,53,,
5/24/2015,3052,,113,156
5/24/2015,3059,46,,157
5/24/2015,3061,,44,226
5/24/2015,3067,65,48,152
5/24/2015,3074,84,48,161
5/24/2015,3099,64,75,153
5/24/2015,3118,61,,
5/24/2015,3122,65,67,153
5/24/2015,3123,,44,
5/24/2015,3135,61,28,156
5/24/2015,314,,21,
5/24/2015,3175,72,60,152
5/24/2015,3188,68,52,152
5/24/2015,3200,68,29,156
5/24/2015,3202,46,,157
5/24/2015,3204,61,37,153
5/24/2015,3210,60,,149
5/24/2015,3235,50,,
5/24/2015,3242,61,283,
5/24/2015,3247,,59,153
5/24/2015,325,,33,157
5/24/2015,326,,63,157
5/24/2015,3264,,,75
5/24/2015,3265,88,52,
5/24/2015,3267,,56,161
5/24/2015,3276,,18,
5/24/2015,3277,,59,156
5/24/2015,3284,,21,165
5/24/2015,3289,76,25,156
5/24/2015,3306,,56,153
5/24/2015,3311,49,64,156
5/24/2015,3317,,17,215
5/24/2015,3324,,40,
5/24/2015,3327,42,25,164
5/24/2015,3355,57,,153
5/24/2015,3356,,17,152
5/24/2015,3362,,21,149
5/24/2015,3365,41,,
5/24/2015,3367,,67,153
5/24/2015,3376,49,36,154
5/24/2015,3380,,,118
5/24/2015,3383,50,25,
5/24/2015,3394,,33,160
5/24/2015,34,68,48,144
5/24/2015,342,,,156
5/24/2015,3424,,21,160
5/24/2015,3425,,,80
5/24/2015,3426,,52,184
5/24/2015,3436,57,63,156
5/24/2015,3439,,,157
5/24/2015,3448,,,149
5/24/2015,3449,99,28,153
5/24/2015,3453,,44,153
5/24/2015,3456,,,114
5/24/2015,3457,,,149
5/24/2015,3459,,29,
5/24/2015,3464,45,59,153
5/24/2015,3465,107,21,152
5/24/2015,3466,,63,223
5/24/2015,3468,,56,153
5/24/2015,3476,,17,149
5/24/2015,3480,45,,
5/24/2015,3489,53,17,149
5/24/2015,3501,115,21,153
5/24/2015,3502,,,48
5/24/2015,3504,57,75,157
5/24/2015,3513,64,29,
5/24/2015,3531,45,40,146
5/24/2015,356,49,25,183
5/24/2015,3566,,17,149
5/24/2015,3608,69,52,153
5/24/2015,361,41,,
5/24/2015,3611,,48,160
5/24/2015,3617,,55,153
5/24/2015,3632,,28,215
5/24/2015,3662,,75,153
5/24/2015,3685,,25,144
5/24/2015,3689,,33,153
5/24/2015,3695,60,,
5/24/2015,3705,57,21,149
5/24/2015,3724,68,29,230
5/24/2015,3729,76,21,203
5/24/2015,3734,,252,203
5/24/2015,3755,,83,153
5/24/2015,376,,,118
5/24/2015,3783,,25,160
5/24/2015,3803,,56,157
5/24/2015,3820,,28,153
5/24/2015,3821,,17,172
5/24/2015,3824,49,64,153
5/24/2015,3832,,,172
5/24/2015,3833,,,110
5/24/2015,3834,,163,199
5/24/2015,384,,83,
5/24/2015,3844,146,52,176
5/24/2015,3851,88,,
5/24/2015,3869,56,25,152
5/24/2015,3887,,,26
5/24/2015,3892,,37,164
5/24/2015,3902,84,56,161
5/24/2015,3908,,,161
5/24/2015,3913,,44,157
5/24/2015,392,,21,
5/24/2015,3922,,,164
5/24/2015,3944,161,,157
5/24/2015,3947,,29,165
5/24/2015,3954,,,160
5/24/2015,3960,103,,168
5/24/2015,3961,,41,
5/24/2015,399,,33,
5/24/2015,3990,46,106,
5/24/2015,3998,64,,
5/24/2015,4000,,74,
5/24/2015,4017,,36,165
5/24/2015,4039,,29,
5/24/2015,404,,,156
5/24/2015,4040,88,24,161
5/24/2015,4050,,21,
5/24/2015,4053,,21,157
5/24/2015,407,,33,160
5/24/2015,4070,,75,157
5/24/2015,4086,,,199
5/24/2015,4090,,,168
5/24/2015,4091,,55,
5/24/2015,41,49,55,
5/24/2015,4115,,33,
5/24/2015,4116,,60,
5/24/2015,4126,,67,168
5/24/2015,4141,,17,
5/24/2015,4156,177,40,
5/24/2015,4162,,21,223
5/24/2015,4181,,,176
5/24/2015,4184,,51,
5/24/2015,4188,,,172
5/24/2015,4210,,51,
5/24/2015,4215,281,25,149
5/24/2015,4216,,,172
5/24/2015,4218,100,59,
5/24/2015,4222,,28,157
5/24/2015,425,,,176
5/24/2015,4254,,48,
5/24/2015,4259,,,156
5/24/2015,426,,25,211
5/24/2015,4261,,,165
5/24/2015,4270,,48,153
5/24/2015,4273,,44,
5/24/2015,4274,,55,
5/24/2015,4277,,29,152
5/24/2015,4279,,21,
5/24/2015,4281,,,157
5/24/2015,4283,,55,
5/24/2015,4292,,21,219
5/24/2015,4298,,29,173
5/24/2015,4302,,17,149
5/24/2015,4307,,17,195
5/24/2015,4316,,71,
5/24/2015,432,61,,
5/24/2015,4325,,21,187
5/24/2015,4335,,,157
5/24/2015,4343,,,149
5/24/2015,4358,,37,149
5/24/2015,436,,52,157
5/24/2015,4360,,17,156
5/24/2015,438,,,157
5/24/2015,4385,53,60,
5/24/2015,4388,,,21
5/24/2015,4394,,,48
5/24/2015,4407,,79,153
5/24/2015,4409,,25,
5/24/2015,4412,,67,
5/24/2015,4417,,,207
5/24/2015,4430,,87,153
5/24/2015,4449,,45,148
5/24/2015,4458,,21,164
5/24/2015,4459,68,56,152
5/24/2015,4461,,,157
5/24/2015,4462,,,164
5/24/2015,4479,,25,
5/24/2015,4482,92,32,153
5/24/2015,4506,,17,157
5/24/2015,4524,,17,
5/24/2015,453,54,,
5/24/2015,4542,,21,173
5/24/2015,4548,,41,
5/24/2015,4560,,33,149
5/24/2015,4564,85,21,153
5/24/2015,4566,72,21,
5/24/2015,4581,53,,
5/24/2015,4594,,29,161
5/24/2015,4595,141,95,175
5/24/2015,4597,,21,
5/24/2015,4602,,29,
5/24/2015,4613,,,102
5/24/2015,4614,,,202
5/24/2015,4620,69,55,149
5/24/2015,4624,44,25,654
5/24/2015,4634,,44,157
5/24/2015,4637,,32,149
5/24/2015,4652,,52,152
5/24/2015,4661,135,24,373
5/24/2015,4662,,,401
5/24/2015,4694,65,44,168
5/24/2015,4702,53,,154
5/24/2015,4704,,74,153
5/24/2015,4710,119,,
5/24/2015,4733,,56,
5/24/2015,4739,,75,161
5/24/2015,4749,,,149
5/24/2015,4752,88,40,169
5/24/2015,476,,44,
5/24/2015,4771,76,64,156
5/24/2015,4784,126,24,
5/24/2015,4786,53,44,157
5/24/2015,4792,,25,199
5/24/2015,4826,,,203
5/24/2015,4830,91,21,156
5/24/2015,4837,,,99
5/24/2015,4846,,,176
5/24/2015,4848,,,107
5/24/2015,4854,,24,200
5/24/2015,4866,,21,
5/24/2015,4873,,59,168
5/24/2015,4884,,44,154
5/24/2015,50,,67,160
5/24/2015,522,,,153
5/24/2015,529,49,29,
5/24/2015,530,,32,153
5/24/2015,539,211,,
5/24/2015,544,,25,153
5/24/2015,547,,37,152
5/24/2015,552,,,334
5/24/2015,555,,21,538
5/24/2015,565,,59,157
5/24/2015,590,,21,152
5/24/2015,599,,,161
5/24/2015,60,83,52,153
5/24/2015,600,,,160
5/24/2015,605,,17,152
5/24/2015,608,,,114
5/24/2015,609,,82,161
5/24/2015,610,,17,222
5/24/2015,611,,75,164
5/24/2015,613,,17,200
5/24/2015,619,,,122
5/24/2015,628,,,153
5/24/2015,629,,,161
5/24/2015,639,,52,222
5/24/2015,677,,,211
5/24/2015,683,,52,
5/24/2015,702,,60,
5/24/2015,705,56,,183
5/24/2015,709,,29,152
5/24/2015,711,60,21,
5/24/2015,712,53,,
5/24/2015,717,45,44,215
5/24/2015,723,,64,156
5/24/2015,738,,64,153
5/24/2015,743,,56,168
5/24/2015,745,122,,
5/24/2015,75,,21,176
5/24/2015,764,95,25,153
5/24/2015,772,92,87,
5/24/2015,776,,44,156
5/24/2015,778,,82,
5/24/2015,78,,52,153
5/24/2015,787,61,,
5/24/2015,794,,25,
5/24/2015,798,,,172
5/24/2015,800,,56,153
5/24/2015,81,53,,179
5/24/2015,813,99,18,
5/24/2015,816,161,,
5/24/2015,83,,,161
5/24/2015,847,,,114
5/24/2015,869,,,153
5/24/2015,873,41,17,
5/24/2015,889,,17,156
5/24/2015,891,60,98,157
5/24/2015,9,80,36,149
5/24/2015,900,,,110
5/24/2015,906,,21,
5/24/2015,91,,17,
5/24/2015,914,,,319
5/24/2015,921,56,29,
5/24/2015,922,,25,161
5/24/2015,941,,17,179
5/24/2015,951,,21,184
5/24/2015,957,551,63,
5/24/2015,961,61,20,157
5/24/2015,970,,21,
5/25/2015,1005,,18,244
5/25/2015,101,53,52,156
5/25/2015,1011,,33,
5/25/2015,1046,56,72,152
5/25/2015,1050,98,45,156
5/25/2015,1056,,21,
5/25/2015,1061,,26,182
5/25/2015,1066,,103,
5/25/2015,1070,,,168
5/25/2015,1096,,18,
5/25/2015,1106,,45,160
5/25/2015,1112,,76,167
5/25/2015,1121,,,160
5/25/2015,1127,111,,
5/25/2015,1129,,92,
5/25/2015,1135,,68,
5/25/2015,1140,80,99,
5/25/2015,1145,,22,
5/25/2015,1147,,41,160
5/25/2015,1151,,,148
5/25/2015,1154,,56,156
5/25/2015,1159,91,64,152
5/25/2015,1161,,68,167
5/25/2015,1167,,161,
5/25/2015,1179,73,60,152
5/25/2015,1215,,25,156
5/25/2015,1219,,37,160
5/25/2015,1251,68,37,167
5/25/2015,1267,,49,
5/25/2015,1269,,29,160
5/25/2015,1273,49,41,152
5/25/2015,1286,38,25,
5/25/2015,1289,60,18,
5/25/2015,1294,68,,152
5/25/2015,130,95,57,
5/25/2015,1304,,22,160
5/25/2015,1306,,72,
5/25/2015,1323,91,,156
5/25/2015,1341,,37,210
5/25/2015,1350,,,171
5/25/2015,1353,,26,148
5/25/2015,1357,60,346,155
5/25/2015,1358,,84,155
5/25/2015,1360,,41,
5/25/2015,1362,,,159
5/25/2015,1367,,61,
5/25/2015,1369,,110,
5/25/2015,1383,,37,152
5/25/2015,1395,,33,156
5/25/2015,1397,,99,152
5/25/2015,14,,,171
5/25/2015,1400,76,68,152
5/25/2015,1410,,26,
5/25/2015,1416,,34,410
5/25/2015,1431,,,75
5/25/2015,1432,,33,156
5/25/2015,1443,,25,
5/25/2015,1444,,30,
5/25/2015,1456,53,76,155
5/25/2015,1461,,18,
5/25/2015,1470,,22,206
